order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
9eee5730bfa05aa51dea08370c871abb,34f6d97c05765ba01cc9a5d58ce3ab7e,delivered,2017-09-18 22:36:33,2017-09-18 22:45:49,2017-09-20 20:17:56,2017-10-03 14:00:15,2017-10-13 00:00:00
121bf0ddd1c3d94dd344d3f0e81de607,76151a775ac037b2e2acea0033ad43e4,delivered,2017-02-10 12:01:25,2017-02-11 06:50:19,2017-02-20 03:54:56,2017-02-23 11:23:29,2017-03-16 00:00:00
b483e46d6e6756224ac7bfebadf91e15,d3a05bd8ea655c5e7d56120b0b23669f,delivered,2017-07-12 14:11:35,2017-07-12 14:30:22,2017-07-13 18:32:33,2017-07-14 18:38:01,2017-07-27 00:00:00
7ff3ca8faea7dab783c1b45a736fb744,10953b2bea8e8eb31821c2d41e85c4dc,delivered,2017-06-30 20:48:51,2017-06-30 21:03:40,2017-07-03 12:32:22,2017-07-05 09:07:32,2017-07-13 00:00:00
75626319165f5a98618d8916fd5c6df8,7e8b40da1dd60be07114921fe802381e,delivered,2017-11-02 21:45:17,2017-11-02 22:06:01,2017-11-06 19:11:54,2017-11-14 18:09:10,2017-12-08 00:00:00
71f2cb6a79279eae67ab5e770b2c2053,896fbb79da75a6bb466de84b5dcacc41,delivered,2017-08-31 14:26:57,2017-08-31 14:35:25,2017-09-01 14:04:10,2017-09-06 15:13:41,2017-09-20 00:00:00
aeb12b49be31428bee39c92e36968325,def2837c388d3254b44cc238dfaaa628,delivered,2017-03-27 20:31:23,2017-03-28 03:50:38,2017-03-28 08:24:52,2017-04-13 10:42:00,2017-04-13 00:00:00
fe9a6d1cc6a07629474a4ecb1ed9077a,e98e177d7d60c154a7da57096c1680f4,delivered,2017-12-11 23:18:51,2017-12-12 00:05:04,2017-12-22 08:39:00,2017-12-26 18:25:55,2018-01-04 00:00:00
e0b23ee5e7134cc220b6bbba915ee91c,04c6e463d6568c157c2b96e5a4e34a23,delivered,2017-09-19 19:46:11,2017-09-19 20:04:05,2017-09-21 19:11:32,2017-09-29 20:49:52,2017-10-05 00:00:00
9f98d6530155e3b3869f47e53834b562,0f1749055e31c2093f2392e8a639e1be,delivered,2017-09-20 15:26:33,2017-09-20 15:44:19,2017-09-22 18:46:47,2017-10-03 23:18:18,2017-10-13 00:00:00
a4df4e468e42ed5687c3ee2e925239a7,e5e50b9e762526a12499a7bb4e97a862,delivered,2017-12-04 17:42:45,2017-12-04 17:56:23,2017-12-08 21:38:48,2017-12-15 23:42:41,2017-12-28 00:00:00
1cbc4deb78977f04e2e3c262a613abc0,091644e5b77192246134faa0a042a356,delivered,2017-11-25 13:31:25,2017-11-28 03:32:40,2017-12-01 21:59:03,2017-12-07 17:48:53,2017-12-15 00:00:00
b86ddd788f0b18de16cd6562b3a9266c,5f9d934496cdd0317bf9d307fa131859,delivered,2017-10-09 08:49:32,2017-10-09 09:04:54,2017-10-09 20:23:49,2017-10-10 20:32:43,2017-10-25 00:00:00
eabfb81cf01d772d65405ff27c793ddb,e44d9a10a0978d6c21403879bf8076d0,delivered,2017-01-23 16:57:22,2017-01-24 06:50:18,2017-01-25 10:56:42,2017-02-02 10:25:07,2017-03-20 00:00:00
a71763b37d5723556f170c6b45f540ed,750552a134fd72b2627d5dacba2d23aa,delivered,2017-11-16 13:53:55,2017-11-17 03:46:23,2017-11-21 20:32:53,2017-11-24 19:27:33,2017-11-29 00:00:00
30c26d11b6d707abbd543b6d1910106d,04e348e604e760a16a4d3160462c73f4,delivered,2017-11-24 10:49:07,2017-11-24 12:32:49,2017-11-27 22:14:40,2017-12-12 18:20:56,2017-12-15 00:00:00
dca86af3a25e55e88e77e0197f4b6c2b,cd91f11fdee723232212c46ce64b4809,delivered,2017-07-18 10:12:26,2017-07-20 02:11:16,2017-07-21 17:59:52,2017-07-24 15:39:45,2017-07-31 00:00:00
3fa8403b65d7e40a6d9ceed8802b4d96,94d00a2a42c7af169f6f5f44f7a86b75,delivered,2017-11-26 17:58:43,2017-11-26 18:12:57,2017-11-27 11:34:44,2017-12-02 16:58:45,2017-12-18 00:00:00
0df706c2c6b700754129d98ffef2b669,ef3bbff3023c5032593c0e754f87114a,delivered,2017-05-23 20:15:27,2017-05-23 20:25:19,2017-05-24 15:17:54,2017-06-21 16:47:51,2017-06-28 00:00:00
db88396cf9aab6635eb909ed423d6662,167db18e4fbd9ba3dec2aa5a7b79969b,delivered,2017-05-26 14:36:30,2017-05-26 14:50:14,2017-05-31 15:47:23,2017-06-13 13:52:05,2017-06-20 00:00:00
914850b13acc6b7b75bed132fcc7d0bb,caafbaf20864b4b9ce101b71a74677e7,delivered,2017-12-02 12:22:42,2017-12-02 12:32:29,2017-12-05 22:46:52,2017-12-14 12:22:13,2018-01-02 00:00:00
b16eb7a0c75d99f6818fc68dffa8f11d,6e340889d05dbbe467a8de3ac31ba55c,delivered,2017-05-18 11:18:16,2017-05-18 11:30:14,2017-05-19 10:28:22,2017-05-28 11:19:46,2017-06-09 00:00:00
296b1479f16b9b8b7ac30b42d5b35c49,04509e3fc8b310f74b4ee514f0c1899d,delivered,2017-10-16 13:30:58,2017-10-16 13:49:42,2017-10-16 20:09:57,2017-10-18 21:02:39,2017-10-27 00:00:00
4d19a84d4fe92e95e982b879faa52c20,c286d8d1ca1868b73e7e89118129fdf2,delivered,2017-07-25 22:57:29,2017-07-25 23:10:14,2017-07-26 20:04:25,2017-08-01 20:56:31,2017-08-16 00:00:00
b65d2760746d1872f57f872c7c881c4c,594d026e19325c3e1a570e17b0cc0543,delivered,2017-03-05 23:21:34,2017-03-05 23:30:17,2017-03-07 08:44:14,2017-03-20 07:06:08,2017-04-04 00:00:00
b669dbb8187ebd3a27a9d710d9e53194,bcf47f22d180c8242c96c83bf11fdc51,delivered,2017-05-17 23:58:42,2017-05-18 01:25:18,2017-05-23 10:08:31,2017-05-31 14:59:43,2017-06-13 00:00:00
c1fbc5439e7dfc2d85fef29b7353bbdf,685bdb800c0df843bb14d7a7a241c0df,delivered,2017-07-17 13:34:52,2017-07-19 03:45:21,2017-07-20 18:31:53,2017-07-26 01:03:32,2017-08-09 00:00:00
e95fc2995e8119f6216b0fed9887ef3b,97144965e658e088379f20e1b464cf2c,delivered,2017-11-26 20:36:27,2017-11-26 20:53:30,2017-11-27 16:28:06,2017-11-29 16:03:36,2017-12-18 00:00:00
4c3499a7df623b40778ee01a90811a2f,7422267f46a52991b0a78f0e10e1ca65,delivered,2017-06-12 13:49:41,2017-06-14 02:30:19,2017-06-16 14:58:43,2017-06-19 21:33:04,2017-07-05 00:00:00
700bf35cd16de6e4d5d1e6e023b0221d,a03d07bf4aa2b1c94d11585aacbdaac2,delivered,2017-06-14 23:41:17,2017-06-17 03:49:57,2017-06-19 11:08:07,2017-06-27 14:32:10,2017-07-07 00:00:00
2b3c116f4ae22a4b4a127c73d39f5d6e,220367f3c3fb236001b6afb8d3c0e9aa,delivered,2017-06-24 01:01:40,2017-06-24 01:15:07,2017-06-26 14:33:16,2017-06-30 14:58:46,2017-07-18 00:00:00
ce8502b200546c12a54e51a65f313f34,b494a22912f25bd9fd639019c32607ca,delivered,2017-03-23 14:42:05,2017-03-23 14:55:08,2017-03-28 12:24:06,2017-04-07 16:52:30,2017-04-24 00:00:00
fdb6e644d463ad142d9ed03c9f6222a6,9ccf002a05faa1131c4ffb8b3cfc0b46,delivered,2017-04-08 16:23:45,2017-04-08 16:35:23,2017-04-11 15:44:15,2017-04-19 13:15:03,2017-05-02 00:00:00
378035ea5017f82d47a885f52fff9be1,a5cc05472dc39567d79da21664133388,delivered,2017-05-05 11:25:20,2017-05-09 09:43:18,2017-05-10 03:42:16,2017-05-17 14:06:02,2017-06-05 00:00:00
499331448de4dfe6a702b8550821720b,098c4d55ae6761b13901be67e6f22ac1,delivered,2017-02-24 15:28:22,2017-02-24 15:42:19,2017-03-01 08:22:24,2017-03-06 09:54:48,2017-03-27 00:00:00
c6984432d9f4eefb72712f14a8103b6e,45c4444133e260eb729533fbf3b1837e,delivered,2017-07-23 09:24:01,2017-07-23 09:35:13,2017-07-26 16:47:46,2017-08-01 18:27:38,2017-08-15 00:00:00
befae3252c7f7ffb6abdeb4d3f4eb668,873951dbadc164fa5d61eed16cf38770,delivered,2017-05-16 16:41:51,2017-05-16 16:55:19,2017-05-18 06:35:58,2017-05-25 15:49:42,2017-06-05 00:00:00
194e7b03e4469b2bcc7ba3c353077252,2e8bfe5a56818eccb5017d88820db31f,delivered,2017-09-09 11:00:18,2017-09-09 11:15:37,2017-09-12 20:04:01,2017-09-18 18:31:40,2017-09-27 00:00:00
3d7fb1dd6ff6f0eedb9976eda81e4a95,e4d7da67c0fd69d37a1ced68726d9b25,delivered,2017-11-24 12:33:11,2017-11-24 14:39:31,2017-11-28 18:32:26,2017-12-05 01:16:56,2017-12-14 00:00:00
a867d77ca2a1f66f8ef67750c711d074,0e2a4c9eb384b1ded134d519b6baa0fe,delivered,2017-07-13 18:53:08,2017-07-13 19:05:41,2017-07-14 16:49:31,2017-07-20 17:17:52,2017-08-02 00:00:00
430545209b9cc4b7ef7ae765a54816a7,2b1b46ed74054a19c6b1751c0284c1cf,delivered,2017-05-22 12:58:59,2017-05-23 04:10:25,2017-05-27 04:41:37,2017-06-07 08:59:41,2017-06-16 00:00:00
1c81cddd8cd868c4f95fa77dde1810d7,86f4aa9faf5fd1c55a84b395183c8619,delivered,2017-06-06 11:38:15,2017-06-06 11:50:17,2017-06-08 08:54:50,2017-06-28 16:32:30,2017-07-25 00:00:00
5db2ef66c9c43c3ede53f72e6d10760c,8f9dd2625351d1727097357b1e240ac7,delivered,2017-08-15 16:00:04,2017-08-15 17:10:21,2017-08-16 18:10:17,2017-09-01 19:26:49,2017-09-11 00:00:00
44e5e4871a2b86afa53f08e86001bca5,5176b354a363c7c6884ea58c62884608,delivered,2017-12-20 12:25:46,2017-12-20 13:02:25,2017-12-20 23:09:28,2017-12-26 20:16:54,2018-01-09 00:00:00
2582e280d624a46c545db9c09f6cd424,2de12f428569afe73e5e6b1b4e2f8179,delivered,2017-10-24 11:34:33,2017-10-26 03:09:43,2017-10-27 19:51:50,2017-11-08 19:22:14,2017-11-21 00:00:00
762accd1f919295f51f3b39e314cee12,e9185b3210712b4d59df466551941825,delivered,2017-05-29 20:15:29,2017-05-29 20:25:16,2017-05-31 09:07:44,2017-06-06 15:58:05,2017-06-09 00:00:00
bfb11ae717892540547adae8fea72c10,4145e2cdf46220102a9838f6c37b2184,delivered,2017-09-13 15:12:00,2017-09-13 15:34:45,2017-09-14 16:12:27,2017-09-18 21:21:51,2017-09-29 00:00:00
67d413d255c5eb97d120a90d68e2c3d9,893f9d0672c5190ed0d36e777d769a3c,delivered,2017-06-12 10:26:36,2017-06-13 04:05:13,2017-06-13 15:29:50,2017-06-15 10:03:35,2017-06-28 00:00:00
c000556923c9e9f96eb1121213f153b0,e630c8a8b546a3a6486ccdca9cc6eb0a,delivered,2017-11-24 14:22:59,2017-11-24 16:33:41,2017-11-27 21:43:07,2017-11-29 21:37:23,2017-12-12 00:00:00
2c8d335aabf96328d817f48bdbccc430,2686a83dc8181e558df153bea379e2de,delivered,2017-10-19 06:28:39,2017-10-19 06:49:06,2017-10-19 17:53:09,2017-10-23 13:32:14,2017-11-07 00:00:00
2e2e88c4bb691287b71a9e1ee8a193a4,439f42a3cd2931ef5f1bb20e54f2357d,delivered,2017-01-12 23:42:50,2017-01-17 11:35:11,2017-01-17 14:44:18,2017-01-26 13:11:27,2017-02-22 00:00:00
d66cc620bf1415956e645bc1123aaa50,112a2b7ccb2d89926da59b967775b8f8,delivered,2017-12-02 17:28:08,2017-12-02 17:38:24,2017-12-04 19:12:05,2017-12-13 22:37:49,2018-01-03 00:00:00
526043f9d39d510f7a79547410cd3318,6ea0cb2f488c5dd5311de194008ab1a8,delivered,2017-11-02 11:45:23,2017-11-02 12:05:18,2017-11-06 21:22:35,2017-11-16 21:26:57,2017-11-28 00:00:00
3b2cfa22d9226264ad6c05510c4a3ef3,3deaf89058a65b6c3fd21ff77a189ea0,delivered,2017-07-20 10:11:42,2017-07-20 10:23:23,2017-07-20 20:06:00,2017-07-26 11:04:59,2017-08-11 00:00:00
cf37324c9d35fb8f5f9d14cd6d48a3a2,fa8d8a26ce081c2669b4c79639a98e08,delivered,2017-05-14 09:13:09,2017-05-14 09:25:14,2017-05-15 11:36:13,2017-05-16 15:22:59,2017-05-24 00:00:00
7581c7decedb7d7f4310ef8313f935a7,c9714864eb54838221b5ae330c338590,delivered,2017-03-11 17:50:16,2017-03-11 17:50:16,2017-03-13 13:23:22,2017-03-20 05:52:09,2017-04-03 00:00:00
d556bdb76163c01de4a108305dc4bd65,7a3d80bf0a5b5b564db738f5aa86c7a9,delivered,2017-11-09 19:40:27,2017-11-09 19:50:38,2017-11-14 19:29:12,2017-11-16 21:57:02,2017-11-23 00:00:00
c1712e588b4d7547170f454dba1ef0c3,e516dbd004a6367d636cf7f5bfbaefcc,delivered,2017-11-10 09:18:19,2017-11-11 09:26:44,2017-11-14 16:51:42,2017-11-28 18:09:31,2017-11-27 00:00:00
6b36830dcd8e168800764cf5077796bf,187eff014e217a4f13317d72024f4a93,delivered,2017-05-07 10:19:33,2017-05-07 10:30:16,2017-05-09 07:34:35,2017-05-18 10:19:44,2017-06-07 00:00:00
0b24d5a62da084e9c66959aff6328dbc,2b261c26529c69b68839968c14d22369,delivered,2017-12-03 14:18:57,2017-12-03 14:28:25,2017-12-04 23:29:06,2017-12-14 18:32:27,2018-01-02 00:00:00
4692a9af537563c6a43b14abe7bd951d,e9804bd21b1d9db0bf2bf5857bec27c0,delivered,2017-03-09 19:38:22,2017-03-09 19:38:22,2017-03-15 10:31:30,2017-03-20 09:28:59,2017-03-28 00:00:00
e2a0a74ea79eebb803a7752cf3b429bf,8960ce4eea38d38519114455d943d56b,delivered,2017-10-19 11:30:55,2017-10-19 11:49:08,2017-11-01 22:07:16,2017-11-06 18:18:30,2017-11-17 00:00:00
d6b16c30481ca56fec3cc6919a37c1c1,da2c6819715d9b77dea652c23582d8b1,delivered,2017-03-21 10:21:51,2017-03-21 10:21:51,2017-03-23 12:44:12,2017-04-11 13:29:30,2017-04-11 00:00:00
189622f157848ba3ed54191c7538e07e,6707fe92f6f05df40924ac311f930d8a,delivered,2017-08-02 04:26:49,2017-08-02 04:35:28,2017-08-03 14:05:39,2017-08-04 16:29:45,2017-08-15 00:00:00
41ec8df2674e2577b8efdc3f54e2b779,4b83fd2609057103e8d7604ab567c5e6,delivered,2017-12-06 22:34:32,2017-12-08 22:30:24,2017-12-11 23:22:41,2018-01-04 20:29:34,2018-01-10 00:00:00
2b5d3344cbf347b2aa5bc40c5deb3de6,d612ae3fd747409f47e50348961f5b6c,delivered,2017-04-25 15:33:12,2017-04-25 15:45:13,2017-05-03 12:05:48,2017-05-09 10:08:44,2017-05-12 00:00:00
0efd493233dcc9266a7423754db0079c,d2f3e714cdac1771b576fa1a70ed7c8e,delivered,2017-03-26 21:42:57,2017-03-28 03:42:56,2017-03-29 14:46:44,2017-04-05 08:51:44,2017-04-26 00:00:00
09045ce363fa81cd9f206c86b989e2ba,75fa6cfb28484afc68c0ab2177d339cc,delivered,2017-11-23 16:23:50,2017-11-23 16:32:33,2017-11-24 18:31:54,2017-12-19 20:27:08,2017-12-27 00:00:00
3dcf2c01583e72e6d43ea642b44274b5,4aea01a91f0ccd5817dcb03ae16a5f90,delivered,2017-03-23 22:23:43,2017-03-25 02:10:35,2017-03-29 08:39:49,2017-04-04 13:17:23,2017-04-20 00:00:00
c9cb980dd4167a515f9bcb3677706240,426759c5e8f53301e8e8c644c4e73e75,delivered,2017-11-11 13:33:10,2017-11-11 13:50:24,2017-11-16 13:46:48,2017-11-24 19:27:37,2017-12-05 00:00:00
83832d7a696d54e9e32347d7cc7df962,079f12eb1b192642da96011b5befc023,delivered,2017-10-12 13:48:31,2017-10-14 03:36:34,2017-10-18 14:05:39,2017-10-24 18:00:03,2017-11-01 00:00:00
2573400a7beba401684ca3eca5e38936,45cb012906505930fa83d7f85939a7e0,delivered,2017-03-15 21:25:00,2017-03-15 21:25:00,2017-03-16 14:23:44,2017-04-06 10:25:53,2017-04-05 00:00:00
5f890a619c8d23b671705de61578d238,35ceb0ca31f6af7fee0c6e6d39f98e56,delivered,2017-08-26 20:27:56,2017-08-26 20:44:51,2017-08-29 21:21:46,2017-09-21 21:31:50,2017-09-22 00:00:00
5509f25fd68fac3fe49fc1a532ba33ef,f9717b3ce18c05540645923e43f64710,delivered,2017-11-29 10:03:32,2017-11-29 10:18:35,2017-11-29 18:14:46,2017-12-07 16:01:42,2017-12-20 00:00:00
5394217c78ea24ee2b377c043b6bd7d9,74bfc507b3ac32b750e60fffd04a02cc,delivered,2017-07-04 10:24:45,2017-07-04 10:35:09,2017-07-05 13:35:37,2017-07-06 15:43:30,2017-07-17 00:00:00
0ba2b0331265d38d1c6670ed6c749732,f15f5e1d8a0248d9b6552b4d39122bdd,delivered,2017-08-17 21:49:35,2017-08-17 22:45:18,2017-08-21 17:47:48,2017-08-25 14:46:06,2017-09-11 00:00:00
0350fc2d00f48ad8a74efdf4d2fd4bdc,c7f658d05c387b0664410be68026ef0d,delivered,2017-12-14 01:30:04,2017-12-14 01:38:20,2017-12-19 18:48:38,2018-01-19 21:47:50,2018-01-12 00:00:00
9274443a23faa8fd9d5805fc0bd68c5e,81635d1e48d6fc1a14f8462975c96dc3,delivered,2017-12-19 13:54:22,2017-12-19 14:55:25,2017-12-20 20:09:35,2017-12-27 19:48:44,2018-01-15 00:00:00
d95236c2780d744b3bd884f327590d14,b8e481a0db2593829469c8536e52426b,delivered,2017-08-08 16:39:19,2017-08-08 16:55:11,2017-08-10 19:54:36,2017-08-19 12:21:33,2017-09-04 00:00:00
18c2124c3874f480651069f1f8c9b903,3a5f82b200e600b7fc671e3a395dfe2e,delivered,2017-11-22 19:18:21,2017-11-24 03:12:34,2017-11-28 12:41:28,2017-12-14 21:06:24,2017-12-19 00:00:00
d8cac70bba1a4ab6937ceaf9c2679c20,7aa3343466ae7796dc4e7db6a7e3e726,delivered,2017-10-07 00:16:57,2017-10-07 00:44:38,2017-10-20 13:00:07,2017-10-27 16:43:36,2017-11-27 00:00:00
c5cb8ff0538e13ce7112d7f51b705d54,9800729155e4255834b080a60b6bcda9,delivered,2017-11-30 13:31:15,2017-11-30 14:31:36,2017-12-04 12:28:39,2017-12-06 02:48:22,2017-12-18 00:00:00
9ba4f1229c25da86b79e5f8af0e56461,fea04944f4e1fe567fc5151c02529203,delivered,2017-04-04 10:10:15,2017-04-04 10:22:48,2017-04-10 12:27:45,2017-04-17 10:28:12,2017-05-02 00:00:00
6ad57aecbae806a7e9cc2cdb6b380711,d31dbd02ac052d662285f678f8994326,unavailable,2017-11-30 07:48:24,2017-11-30 08:14:42,,,2017-12-29 00:00:00
21b47da23dc2187f6da58dfd7698faa8,2c069e58cbc8b600e8e4078598ee2c35,delivered,2017-11-13 23:27:02,2017-11-15 02:55:30,2017-11-28 23:04:43,2017-12-06 19:04:19,2017-11-27 00:00:00
830f6ac44e90f0d692444fc8f861fd1a,a14033a8e28cf976d87b63aa00d6d34d,delivered,2017-11-27 13:38:46,2017-11-27 13:51:48,2017-11-28 14:09:42,2017-12-04 21:09:23,2017-12-14 00:00:00
51b0dccc8596ce37a930dff2d63a10a2,31bf1057b00f14804278590bbac18b1b,invoiced,2017-05-05 22:34:48,2017-05-05 22:45:12,,,2017-06-06 00:00:00
19a8ddfef7a411a196509d51ee14b776,78273c93ab6b793ee62a60feb6b7140d,delivered,2017-12-11 18:30:26,2017-12-11 18:51:03,2017-12-22 13:52:49,2018-01-16 21:18:46,2018-01-22 00:00:00
1ffe6486cbf2a0f96d34ee9945f5ed04,6ba7e8555e95549d99f21d08dadae199,delivered,2017-11-11 11:31:30,2017-11-11 11:46:44,2017-11-14 16:52:50,2017-12-01 12:35:39,2017-12-13 00:00:00
1fe0c983b306f5e920e23d8a461c8451,f331460c320c55eda5519b4743e8673e,delivered,2017-11-18 17:16:59,2017-11-21 03:59:28,2017-11-21 23:38:51,2017-11-23 16:32:29,2017-12-19 00:00:00
6d02a007afc7698b7dd60ffb07514d1c,0423a0c4b6eea9435c2f40758658a2d4,delivered,2017-01-30 14:51:21,2017-01-30 15:34:05,2017-02-02 12:12:35,2017-02-15 12:53:45,2017-03-17 00:00:00
3f4f4efff28e8872522bbba90393b7df,25674af17e538296b83b371c8c0975b1,delivered,2017-11-11 07:38:45,2017-11-11 07:50:43,2017-11-14 16:04:44,2017-11-22 19:18:55,2017-12-06 00:00:00
68723accfe0d19555872abfbf08ed7d4,ccb92189b22e174f8813cce161768b3a,delivered,2017-09-18 21:39:03,2017-09-18 21:55:12,2017-09-20 19:02:40,2017-09-26 13:53:45,2017-10-02 00:00:00
7652086d66b18b3e2f19c1a28d6cc670,b59240e14630c3dad40626dcdaf69b18,delivered,2017-07-18 12:35:54,2017-07-18 12:50:48,2017-07-18 21:15:47,2017-07-31 21:04:27,2017-08-09 00:00:00
c1e0736c3e624397f906c5371b2b381a,682095c6672eb2edf4b60e6a7c6e96f4,delivered,2017-11-15 13:43:11,2017-11-17 08:47:00,2017-11-20 22:33:51,2017-11-28 21:41:30,2017-12-05 00:00:00
ce1d43d723c88bee2b9c749198eb023e,3833a2cc43f6ee57cc7cccf7d7d53d18,delivered,2017-11-12 00:00:45,2017-11-12 00:35:36,2017-11-14 16:27:53,2017-11-29 14:33:21,2017-12-04 00:00:00
92ea21bbb9c9b6f286602dc4c563d087,e0b36a2b88ead76489b6a2d913c997c3,delivered,2017-07-20 18:11:59,2017-07-21 18:22:58,2017-07-24 17:11:50,2017-08-03 21:56:30,2017-08-21 00:00:00
07ad2a87dfce684f0b6a23886db925c9,fe196aba95e52d084e7bb60dbd8a23f1,delivered,2017-04-27 08:26:54,2017-04-28 11:41:28,2017-04-28 10:05:52,2017-05-15 10:09:22,2017-05-29 00:00:00
21fdf6a269bd4c5befb28302d4d00803,9849acf233e29a676126fe8d91c4cbff,delivered,2017-05-10 14:39:56,2017-05-10 14:50:13,2017-05-10 16:02:29,2017-05-23 18:29:05,2017-06-01 00:00:00
d2e15d8894685652160e7545fd304610,d241d89dc876ac8450f20fa9824eb416,delivered,2017-12-07 21:14:24,2017-12-07 21:32:16,2017-12-11 18:54:41,2017-12-19 15:22:13,2018-01-03 00:00:00
d44cb52677c0960afb3e43a96d79a25b,f47f3a8480b7a19fad8c129983945370,delivered,2017-10-29 20:33:19,2017-10-29 20:45:41,2017-10-30 16:51:54,2017-11-03 20:53:37,2017-11-17 00:00:00
a50d20f183503ea2b8aa1b506eee3d33,4e4db632921de78e11340349b66f5c99,delivered,2017-08-20 13:13:37,2017-08-22 03:50:47,2017-08-23 17:48:54,2017-09-06 20:10:14,2017-09-13 00:00:00
df8282afe61008dc26c6c31011474d02,aa797b187b5466bc6925aaaa4bb3bed1,canceled,2017-03-04 12:14:30,,,,2017-04-10 00:00:00
7ddd225286ba5817d36116c8d2300407,cef005896655dc4492849ce91f7363f1,delivered,2017-07-28 14:20:19,2017-07-28 14:35:16,2017-08-01 16:22:42,2017-08-07 20:23:53,2017-08-22 00:00:00
8fd96c034d11d9719cbc57f6acb93855,5a5e41c2d8c585d430c98e1a1d772a4c,delivered,2017-09-30 19:19:56,2017-10-03 03:56:25,2017-10-04 16:45:04,2017-10-19 12:07:59,2017-10-30 00:00:00
6ba4f2aae2d3d15f3281258017b4552b,9d57e17547e118b158dc652dc640714e,delivered,2017-08-24 01:40:27,2017-08-25 03:05:44,2017-08-25 17:52:21,2017-09-12 21:47:34,2017-09-28 00:00:00
9e7298f5bfed83404b628b69f965c94d,839a0aca2e489a773724ca101f3f5c70,delivered,2017-10-17 19:31:12,2017-10-17 19:46:12,2017-10-18 15:14:56,2017-10-30 23:16:11,2017-11-08 00:00:00
6c601e45c13b22fa58a1e290b4b14d8f,b18a495aae75db67b4f99a58d5e2f272,delivered,2017-11-27 20:31:23,2017-11-27 20:39:41,2017-11-28 18:37:06,2017-12-05 15:34:14,2017-12-20 00:00:00
20246bd1767d916d618e27b8e4fcb8fd,d6d3a9d936ef9f148ccb6631997b13c5,delivered,2017-10-09 17:58:37,2017-10-10 03:35:24,2017-10-10 21:24:02,2017-10-13 18:14:00,2017-10-27 00:00:00
b2fdce90b6f515d645e1e98430176ce2,8ce5a8335c77debad7537ff999efeb8e,delivered,2017-11-11 17:22:19,2017-11-11 17:30:44,2017-11-14 20:07:39,2017-11-22 21:48:32,2017-12-01 00:00:00
7201c562f7a8bcd02e8f1a35dad540f4,77e188b1127d58981db82ce19e0b601d,delivered,2017-08-27 00:32:42,2017-08-27 00:44:08,2017-08-28 20:33:55,2017-08-31 16:55:13,2017-09-22 00:00:00
e303201d86cda5183986a56d5ae1b084,f844756b662228b3f52bf081ffb76e96,delivered,2017-03-29 12:31:39,2017-03-31 02:15:32,2017-04-05 12:57:07,2017-04-11 13:47:42,2017-05-04 00:00:00
378d03578566e65bc195cc5296a31526,06757bb75493151d0e73ce8e3bc32987,delivered,2017-09-09 21:21:11,2017-09-09 21:30:20,2017-09-11 18:16:37,2017-09-13 18:02:57,2017-09-27 00:00:00
cdc0800fdbf7580a26201f0a1529ee1f,a86780ec4509f4c3191af88c40de649d,delivered,2017-12-27 19:37:13,2017-12-27 19:48:16,2018-01-02 23:32:32,2018-01-13 00:24:52,2018-02-02 00:00:00
2478ddd1d1395639b71cf0d498d8dbf6,7fa774bf2be90197a2586c899c7e774d,delivered,2017-08-14 09:13:30,2017-08-14 09:25:15,2017-08-14 18:55:01,2017-08-21 18:47:38,2017-09-01 00:00:00
b9374fefc8bd25caac04f6223e7649ab,a2c0d0dea2025e9edfddd1952a437985,delivered,2017-07-28 16:03:38,2017-07-28 16:15:19,2017-08-09 19:13:27,2017-08-11 15:04:57,2017-08-29 00:00:00
c4bb1fcbb98d9733607ea0c7ab067e11,74246ec587472230b93065911e420ed8,delivered,2017-07-13 18:26:10,2017-07-13 18:44:05,2017-07-14 16:29:57,2017-07-25 19:39:26,2017-08-15 00:00:00
5cfb9fad9f8d6f2ef8a17144088bb622,745797df7e1f604c7d608c43b43f62e7,delivered,2017-07-27 12:16:29,2017-07-27 12:30:08,2017-07-28 15:18:05,2017-07-30 14:24:51,2017-08-09 00:00:00
a0151737f2f0c6c0a5fd69d45f66ceea,fc2697314ab7fbeda62bb6f1afa4efcd,delivered,2017-07-12 14:11:58,2017-07-12 14:30:18,2017-07-13 12:47:05,2017-07-18 16:24:42,2017-07-25 00:00:00
5c6f08e3231f7cff6e6853e225cb7eef,f1e77cf0c4452e2cf36f4d481a48024e,delivered,2017-10-16 12:04:59,2017-10-16 12:37:17,2017-10-17 12:12:58,2017-10-18 22:19:55,2017-11-03 00:00:00
25e5f6a88a4525f820943240376c45c5,5425974ca1091055b0c05604f43f711e,delivered,2017-11-26 14:08:44,2017-11-27 14:20:20,2017-11-28 17:26:56,2018-01-06 17:09:50,2017-12-18 00:00:00
5ddbd5a10844f5d88892b9a051ef648d,14e237fe96e5b5c7c4cf9ac6c2f5d60e,delivered,2017-12-17 11:18:41,2017-12-17 11:30:25,2017-12-18 21:28:37,2017-12-26 16:37:11,2018-01-12 00:00:00
0957ed870116e596b800540427c61497,0f0603d577f299ca129f39109268c546,delivered,2017-01-29 22:14:49,2017-01-29 22:33:34,2017-01-30 08:27:47,2017-02-08 17:14:55,2017-03-20 00:00:00
