customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
196a808de4f5e6cb35825efc47342a2c,76584d9ac14619ac8299245387a7af92,11700,praia grande,SP
7fdecfe159e2f89af435668f6a1dd4dc,b807f720ce7d4b5cacda4de1b1c02889,6715,cotia,SP
e4d7da67c0fd69d37a1ced68726d9b25,8b789c08cf290e40475d63308dafa12e,13473,americana,SP
3da647f1441ed4b18ac7a0ded0056570,8ec49be0447d11c4deb5fcdcf43407cc,17065,bauru,SP
b1c2b777ab4fcd4947514d99ddd9348a,ef9f42d62306afe6422cb4ca45fa4259,86390,cambara,PR
faeecb7cd127e8d3758d25093c410a99,0fe000efb5021a60ca9e44dda205f83f,87170,ourizona,PR
45696e33c076c596b4503ab35ebb6f5e,63669b3731dcc014feec668c3d888aa0,5852,sao paulo,SP
59cd85e2ee958a5bec765f2f07861395,28a42ce270d16184b183a4a8f6abe13a,24905,marica,RJ
c7476de76eb960cc6784c92cd37b0c9b,139e1ff1cc3736d18d31c21a7e338105,8072,sao paulo,SP
175231d5968a57218468d2517a6a4621,dd530943f0b4dc288d2f18098cc2e14d,93025,sao leopoldo,RS
32300a21d1cf6478f4c03c36dfb4cbe2,cd9572a2e854df312b6ebcf7e4863352,18170,piedade,SP
ede73651e88f588294ea758d2145d22f,9795a7e06175b49c6d9dacf5e400aca7,23942,angra dos reis,RJ
53225ce513466acef19da0494fa7a7c6,a34a264de3621c224347b4ade9155c5d,35502,divinopolis,MG
2bd1c2a6bcb1e348fc5c5f1d67436fa1,c5ae51741ef98f82fbb3887f0bb68877,72595,brasilia,DF
cc691ea8c232416f0347dbf33005bf72,7bd511dd409b8df39a6b4a5c029cc973,51160,recife,PE
73b6a50630029d9ec4d6c63ea31d17a7,b0f2771cc4bc777b3e9d20764007cd6e,20251,rio de janeiro,RJ
389cdd5e626afc3511798506cea06a36,2229bc0a07b40d6c43c3551d97745105,35164,ipatinga,MG
708b5721496545c5e8dae3f7b8e677c9,f6aed910a851be65fe4df98f91d57d7c,6504,santana de parnaiba,SP
69d8640e3ec57652bd4f2a6ecc8755eb,f37bd405972a0229ec900f3743f5bca6,41213,salvador,BA
951c6201fef0092532103147c7c34f8e,1d095e614da719e9fff3d64037603cca,29169,serra,ES
5f825bf617f8288a4cb4f50c3c179794,4bd7f188edf5bda0c155c8460457d76b,33913,ribeirao das neves,MG
eaa4ae8e2814593f6ff4277e539a7874,d65e3a3acdcbd4a46d053217383125ff,14094,ribeirao preto,SP
40b3dfbf520c45c6107a0d749c13855d,2205452883526d0f4dfe5f23ba2fd6d7,13504,rio claro,SP
b5bb2b17fd7e5eb79fa3f1091c6991f1,1b1afd436a6335100e1c8dc15a2b7922,82200,curitiba,PR
95b3b7c94de0ab5ab654a3d68b7e47d9,7e0e8b0b1d13dfaac4e281531c8fc958,6835,embu das artes,SP
8563b07a84656ff32968702daa37c468,b8d95b1bc28f71750ada508312f1e176,25271,duque de caxias,RJ
06c09be49b69107bf8c75d10af6b2233,e264ef071f4c0fb4a0f3e9139b283dee,35420,mariana,MG
07bb08bd7097f09f2468ea420756160f,94552241df1b5b866acd40dd5fdf5c41,4311,sao paulo,SP
3463ac00dc2de6d13c26ace2d43fc34d,1e8bc2faef25efa8fab9d52f1f12bf7f,4044,sao paulo,SP
d7621cfe31786dccb998434745ea3a2a,e1bdb6f98283d53aa07bdfdbb78191cf,15085,sao jose do rio preto,SP
32ebbfb86919756caf044b0ccca5e316,d8045e16f9b65af3d9051d4c84a69ed4,12225,sao jose dos campos,SP
e0914eefae8c413678da6e1c5fbb1ca2,76dd0c4744aacba27bc9e82984f9da5b,13174,sumare,SP
7946266bbd22c1ad0a83eb65059b7fd6,7d3af805295c05f0b9379b88a779e6c1,3685,sao paulo,SP
bd2282f117ffd3465fb7047d92002806,c3510151fa915096c984929abdec3805,88331,balneario camboriu,SC
e69ebee136e7b65b641c6839b5f5e743,5f660d28c5f9ec920baf48bbed955b2d,13178,sumare,SP
8fe693b836b15ebda5ba1b71fe254a75,befed7f0bf7fc3d0262b0f95989a36ae,58058,joao pessoa,PB
28c9ef88cd702b973c4f6af0da609605,833974ee91dd452c264e016409614690,85440,ubirata,PR
d2af3edd6b796f2a252e76b0ecce3fc8,e6bc2428864d779914fcd076ae336b88,88960,sombrio,SC
4732a17fe217bd7bf543a5b668b27de2,14713b16a9e8f5b7732763d7f78d3220,33105,santa luzia,MG
a7077f133d9d048e55dc77a59d97c83e,f175a16d4e5581676e72c0d321d9ff7e,84015,ponta grossa,PR
741599c6251909302172689216fe2930,4efeacf716badf7f1ac290270c693319,30130,belo horizonte,MG
24b175fe0f414529d36372ffbb5b2768,d4f9016fba301eb30e364c4712fdaac0,13311,itu,SP
5117c4b5e5b786a6f513005ee3bd9f18,b96336694477939c9d102438f0c7c9d7,72135,brasilia,DF
ec2c194abaf8d7be12b7f215e2128d0a,76851447f2a1465ff7bf0bc3718a88ff,8452,sao paulo,SP
57ef317d4818cb42680fc9dfd13867ce,e883f26917e2095c439f70c2cf8c914b,22461,rio de janeiro,RJ
0f0603d577f299ca129f39109268c546,903fccb1294b588a6c82921ca23acd0d,59086,natal,RN
0ce067e01bd19c82859f719f1e091883,2b2068de51eca14418a297e20062f7f9,72319,brasilia,DF
c8e0061c1a363060a4820688fe6266d6,5b65c2693d8103d23aa910cd33d68daa,3058,sao paulo,SP
3242e4ca5a7e5c19c48f28d93a4ecffd,050b06cf630edd6254091a964ad8880b,13211,jundiai,SP
5e320e6a4f03e2e74bc22e1158237fbe,8a2530b1bf32235ed2636468ea0b1582,95012,caxias do sul,RS
994c8f911235968e88a5249a81909121,ce13d650b5a9d9e05799293014ae51eb,4044,sao paulo,SP
947f6c194bfea2456cd57d447a64f2d0,0a7fc8f27d78b5c59cab0068250717cc,89900,sao miguel do oeste,SC
3380dbe062b329f11a5e5de5552c5c34,738ffcf1017b584e9d2684b36e07469c,74440,goiania,GO
52dec4d958b13202f815736a98b4cae4,75905d0fe4b3c5ddb7740493c2c9304c,25615,petropolis,RJ
603836070f1882347e4800d647793d88,d9752ac494a2b97507fd2faa478cabd9,45028,vitoria da conquista,BA
52b25d31e779e259422789a033435421,2271b98c96ef2dbe4241cbbde7c8c12b,22710,rio de janeiro,RJ
abba45539fec5ca6bf22c0109fdef05c,b0fbe1e52a511625dd5b83cc1cf3bdbc,1232,sao paulo,SP
dd085b75561b10ccba395d6069f4d5ad,7e951ae967a7acd00fbb3159346ad0f4,39820,novo cruzeiro,MG
9ce1401cf82bd5420fe255e02d6292ba,cabd6d095f9967f7044473021795247c,6362,carapicuiba,SP
50a508b93dfcf522952784286ef87d6a,7395a64f37a30f9827ca4d8292b484e8,80320,curitiba,PR
349d5c55df18e3153b8f38dadf34204c,d8cc9b8f7007b83e869b031fa0a0f5b3,8255,sao paulo,SP
d91269dd81b9bce4f785fb94e5189872,a2694c5df9183031534e4dbdd7411377,7942,francisco morato,SP
c892c369241b3684e3c45864a2676648,e5226aca1f153cc7e1de202c2a259035,34003,nova lima,MG
1711a649a717aa2a1de1664bb40cc2ba,db66ca7106fa4e5ec8568de04f6cf6be,75600,goiatuba,GO
71982df42edbf42a7d4bcd238f007214,96af463b7f8aac5426aad0db88d95274,5428,sao paulo,SP
31f2247461c783f2fc3c7f88a675c818,9aef79c3325221159248a8dd338948be,13631,pirassununga,SP
36f021ed4f2ae331ca32785f4fa574fb,1d6d7421fac2e0cc34a9636a58c38283,22070,rio de janeiro,RJ
d954782ec6c0e911292c8a80757ef28d,2adaff8e437d7153f3326cf14187d821,6519,santana de parnaiba,SP
ad3c8c89d8f960a1b93ff517215ef5dc,9adc7c1e486f3a11ed3daff72a54c592,27525,resende,RJ
1407999bcdb520052fae75f6fdb08227,d827c288146e51b5779e458ce29f1b91,13590,dourado,SP
c4333f782a96190eece0b2e3321f4f7a,bc27afa44f5b67b080ab4ba3851a162d,97590,rosario do sul,RS
3957cd0afb5bb497ebba4cc825703737,2e9fa6156ef798653e721237123f372b,88495,garopaba,SC
7ab374a2594bb7064ca8a34918267d52,62aad23fbe0be06a54ae50ed18fc95ed,2985,sao paulo,SP
d1a5085fd6ed8845fc5c42791329cb32,c7f407b9a6ab63dd8cadee5a5f7546de,60165,fortaleza,CE
827903260f8591b58cd908ddc82ba639,2a3630241dec9a716bca43c506653394,12515,guaratingueta,SP
e151ebcb2f9ac48199efede5c799091c,24379aebec3f657fed011e713367ba81,74093,goiania,GO
8b3b03fef783fb837ca0b86a72b2e202,b69f5418ae179450729b3977a8a0203d,29050,vitoria,ES
0d9c175b2e88eb30dff36a9ffdc4739a,0f3df132339ceb1331d21c7df79b3dfd,13105,campinas,SP
8d81bf44bb2e36dbfab5353d8b683420,0cba4bb63764d34cf5ada48adfbe67bb,17900,dracena,SP
c7b91f61168f8405335fbc6371c11962,ee5ca29b04a242ed865183467ba72b24,6365,carapicuiba,SP
64a11246814d265d2b9fbe7011f72a77,dcc8a356f6950f0084fe9af38dffdd35,22631,rio de janeiro,RJ
5eaea72cbd8dda40b6b7ac932be5c393,b8b3c435a58aebd788a477bed8342910,95585,arroio do sal,RS
2fd83e62488be87241b90a6e474eec0e,6a43f6511976bd65d1080f1b647689f2,8441,sao paulo,SP
685fc2b455c29d78ce11a7cf9fe57fbd,43e979a3439766ff0204f6f0ec74b9bf,58433,campina grande,PB
a1d97f3fb92d14746f2f68ce15c689bb,45d4cab4fa5f2d5c9b2105502561bdb4,30280,belo horizonte,MG
8160d3ae86542d2fdab50e4268f6dfe3,1abedf3d22775d44cf900b8241aec733,29780,sao gabriel da palha,ES
f5011243aef5abc8d53d6956ad074c66,9e4c1e8466ff1c0e9d7eaed108b74bdb,22710,rio de janeiro,RJ
9800729155e4255834b080a60b6bcda9,bafbbaf0345497c9e80502a08fad4a55,21320,rio de janeiro,RJ
945080eedd200e670d94e8b707422871,0e78d5d8e92c4454512d545b10be8585,13211,jundiai,SP
c292a3c039a318bd6b5ca59dde196f6b,1b8422a5fe216344dc3d9ecc2501f645,75388,trindade,GO
006d300ffcb82917c9866dd5a507dbe6,2ed2d94955614ec3262ce7575ef997f9,1552,sao paulo,SP
aa9e932c3d1660b8c81518c6255ad08f,b2a1bcfdb5ec2f3a1d70814dd1247e76,4608,sao paulo,SP
4529772b580b0249d5cdd57099d9d000,a6408b4025cdea6e80ebbc09aeb59dde,75130,anapolis,GO
e40265c6ceebf38ea830b695d9340bda,f2a84e3bcb9db0d7ae7f66c23f6a390d,37350,liberdade,MG
e0f38b37c6f511a9d6219102bb2e932d,f8b92214fbeac3a143e52c61c9b4f979,38413,uberlandia,MG
22a0bf2e340a205038ce5d5681bf3883,0d16d92d727e8800fdd5f85f00eae25b,12940,atibaia,SP
9d7a2bb8edc04ab8c0cb6f07c9bc703f,b7a2031a9c81771331eca9f0f8213ee0,89145,jose boiteux,SC
810ebec1115a836e0ee7e10b5af94309,30ac5c4162839082846bcc3af84aa8f9,13348,indaiatuba,SP
81a742c53ac122ce220bd67609a7d935,73d44418367f9efcd7069592789bd0f5,89990,sao lourenco do oeste,SC
24541b677bb53f2a9ce4c5f8adb74284,43f9d5ace80c6d3c5c09544bc2fa8484,12091,taubate,SP
4b98719a17e513d97fe6d782d6e93f25,eac4081f1bffeed8e8daf373c384af34,1328,sao paulo,SP
74bfc507b3ac32b750e60fffd04a02cc,a5383a6d51465659e9153a2a6045e3b1,8773,mogi das cruzes,SP
8421619ae92243de86c872d87adb6996,b93daa596df18a4a20edfb7d529ebba7,13505,rio claro,SP
42c0680560a944fda8f8410597dc76a9,7b04a6bcade4f93bedf6ff26fcbe39fd,12307,jacarei,SP
cd5bba0660517b2afba428633d6905e6,7c3ce90fb0674f82cb9bcb9f827b7ee1,88385,penha,SC
cc7770f5337f37b9cdf0294201826302,21ac2a805b374c2aa44d6a5301a1b4a9,28660,bom jardim,RJ
f2c6bafb2b716742adc5f365bd7b94e7,5cce1bd373a2348ab2b6f52f594ef6d2,8571,itaquaquecetuba,SP
5d0c6c3c37720178553332f2509b2568,ff44401d0d8f5b9c54a47374eb48c1b8,13070,campinas,SP
6c87ef9fb2c74c744c17fd3b3c766d80,a17591c68d74494e94074094e95da2bc,12229,sao jose dos campos,SP
5c4795c07c0bd317adaf7406327bbfa9,f3227a87d760e7bbcaf5377918fd68a5,65075,sao luis,MA
2f856641aee6cb4e633a72f2f2fe0e64,b8c48dcceb15ba53568e8634516d4f87,38480,tupaciguara,MG
542aa5f01059b90eed54478235ef5a13,85b8e57bd6da1c3c8d360436213b9a9b,20231,rio de janeiro,RJ
0c474fb968686213d3b8a6222196de97,026af3cfcaac056ac62feb8457cbfaa6,70856,brasilia,DF
453f30c948afc44aecdf5cceec18f8be,2d10c61246b96296fce658ae99521d1d,37610,bom repouso,MG
091be8027f7e81f7982d213f813063e5,59fb2024ddd74c34d16e3d51ed2960a1,5757,sao paulo,SP
10b7134ae8b326cdb2d42aedd3093bc7,05950dd13be9313da9752082073de48d,25245,duque de caxias,RJ
fe0980d54ae62861faa5595968feedd2,8c23c0f5f18a44384f7632fa3c2a1394,12228,sao jose dos campos,SP
2a60c86a0f370e71921436d238e148bf,525ec1543285562782ff209b795971da,22271,rio de janeiro,RJ
50be62f7ec43c7363188a381ac10757b,4d40a08bdae00bbe6bb0f97877ef6a43,18025,sorocaba,SP
29439576f6804f546a9d1b4f749ded69,0b0dfd34c502d62ab405edfc40bccf85,25780,sao jose do vale do rio preto,RJ
c353167c1b4445649a80d52e656eeebc,dc62754eeded8cdfc5462e992ac20f13,8674,suzano,SP
b6edd5d18e1065259987dab494973de3,1ff76e1344b3e4f12662b776d0540e06,89670,catanduvas,SC
9c6803ce255b707253c212649949c383,8f21cb999e605b67acec6796a2bc0ac4,36900,manhuacu,MG
6b0135fff11f14781d72fc93315eec54,37cf7c94e4f9624b4507713dc6a58fab,35588,arcos,MG
5996053930f57df892c5c73d6d2ef325,adfacc2d77dedee0e194365d17882f7e,4438,sao paulo,SP
680bd140f4bbbc2f51d31bda12ab83d5,5a2e847dd085d36e3ba8916b75e794ed,14090,ribeirao preto,SP
4c5fddd41ec35898a6476a8048079ced,dd7aad249fd4f7cf7f1dc1d42cd1b48d,6657,itapevi,SP
afdd96a697543b2f5503ec2ac4498377,e08cdee3b201d3b2f8048f0edd17fe69,48605,paulo afonso,BA
d91f4781cb2fa1f5845b9ea420dd7eb0,de305db623f8801d9641425f6e2339ec,60431,fortaleza,CE
0dfd748e5112348ddf2a33353ab7abda,7e4c96378f91612f1d48955671b0fb01,76375,hidrolina,GO
889caa9673bf7234670693f70a8adb5a,0e437b2e6dbd55d677d0799f30a1dd89,13209,jundiai,SP
87722cfd2b0a53af8fdfee69e8c7feac,2d2616826443ccc5be23aa13edf2fe23,14530,miguelopolis,SP
1a221d573dcd10a28057c85e2929287d,754f69cfc5e5e16096b21045cf46f86a,94960,cachoeirinha,RS
3aca5bf74140f4549d0d2414606f554f,b58b786c05946b12b4028f3b76099009,66630,belem,PA
cc0dc6660942e0b9ba94d4ef6e6a18ff,ff0053f211cda47ef0b3c139e7c07dc2,30516,belo horizonte,MG
1a109d4469445a83961ebca889bc418c,236198ab615d09261ebbb64e82cd89a7,4071,sao paulo,SP
ec26ff9b46af83d9c60691c89bf24895,60e6fe581610db699ac03fec61f4d53f,30130,belo horizonte,MG
84c1e244210abd1d243e91105a009092,2d374441c943a978b5d4de179fbc5df5,88330,balneario camboriu,SC
0f24a3bab61713ae6326c93112b0b368,60b8395018e55124548d780d23b9c02d,25510,sao joao de meriti,RJ
e1ab4ef68ece8b47262868ad281707ea,2e235c20dbbb4ff8df5506f0c3592c78,13480,limeira,SP
bf57e3659efaa70a4a20f40a78618259,b2b9d8df6bf7845fd234b7ebabdff6c3,15063,sao jose do rio preto,SP
7b5f58a7fde6b8752c6b5bb7d632081f,55fb032c78ee6e34d8c2e4e29c4e4cf8,89217,joinville,SC
f4c527f30d0af8124485642436b910c1,d74852399997aeed6d69e0cac91eff29,36309,sao joao del rei,MG
227a79ef99a0af837f323596c76bcac2,7e251bdcd9072568271fe5b5b824b6be,22753,rio de janeiro,RJ
907847e3370637548e83352f8fca7d7b,92ac3d5a42b57c1441857a4b0bbfde64,88920,meleiro,SC
f678799cf04c0c8c731552419b6a03cb,f869da1366f36001d8408336a00a5765,18530,tiete,SP
e44d9a10a0978d6c21403879bf8076d0,7fbb6d8f1f76288d32ab1a4e74da34c5,77500,porto nacional,TO
acdd7adf35380db2a7a3bf279f7f7753,4562ce3c359dc100034c8a493e2669a5,16020,aracatuba,SP
439272beaa5c881ca48058d7c72109b8,5af103d3f12fd83434cb97578a1e8d49,29902,linhares,ES
0550df936e5ed017fc4cbb4d1ece4ea0,9df5b05f2f70be73b3450f67a22e007c,89249,itapoa,SC
61449fa1b8b8998c9c3f3a7f0ae954ef,d2f122bc3109d7fb2385daec2d6ef7f7,7600,mairipora,SP
f4c7c9d19f28cd276cacde9de2f66e1d,fb45ef83da61d08113e6bfc6d13b6e0c,11065,santos,SP
0c71b597b4ce46a087162c4562843000,ccef77f3084b87408c1b76af981d925d,21735,rio de janeiro,RJ
7b7e1565386ae5a382118296494338ab,54975068b3fb2924fded7c27eb31b54f,21021,rio de janeiro,RJ
34113dc1804eb1c698d17556347b8d03,70d4de5b5dd8d4cd9b1838643e82534b,12240,sao jose dos campos,SP
9be83b1a15980ed71eadb4dff917fa29,71d2dbb6d2f52d568ca9d69c815a4331,1330,sao paulo,SP
f26dfdc8f3fac264e967a96df00ac3bb,39e29ef332b8513b6708a8be4555637a,13212,jundiai,SP
e8cb217e9848f5420e452795bd548e70,3b9db64edd09037f28a6ba66dfdb6088,11701,praia grande,SP
27e82f4eccf1fc876e78a3c189303f80,7573d3c7008f7374d3d2ad1ddcf591e9,87050,maringa,PR
9530bb46f44cc8564b66def5feaee742,cc43afb2cacf53ca901e965da60a42f8,11441,guaruja,SP
07f51f870d88165a02b1f3a9946cd1b4,4793effe83c817a1cb4491e94a0e401d,89560,videira,SC
511565b2987c19e165331306886f10f8,da76149820a35f0ef7ab70037d9dc9c9,3922,sao paulo,SP
5201af6599e76f445ebcb42b7e7dc469,825cc36c0efad99b50473d8d29e9e33b,35920,nova era,MG
92ac3fb7d7452e72343e49885a19368c,337b2ad5e2840cafc74a90bca5a4a643,21311,rio de janeiro,RJ
d812ff486ec5070d45ce3abff665d5df,f0f4fb215b9f40de47a8e6d679466d6f,13490,cordeiropolis,SP
45e844a084390520feb827c2b1728440,320e13a9e22b4e4cda8c17ed1c140ce0,13660,porto ferreira,SP
1e55ff6f2dd9f787bb907ce309a58715,24748851d3d794eddfe0f5f45c5b2950,95778,vale real,RS
85feca5dc10c670215b0bffa0a391ca4,4ee4abbc3054d7f0b3f4acdaf74073e7,22780,rio de janeiro,RJ
22be9dd12bf9b04ef446b193422db6f9,8fbeb42e8fa02b1b0eeb50462bb017c5,90200,porto alegre,RS
f1ae790334c90d9bbec5fa1861e1f9d5,bb8e3ce30f15dd4cc886c0a1952090ff,66017,belem,PA
66ecae67a2a9deb541bb0de3d2c48927,dc443b4872692acb2d61bd82c758ff75,22080,rio de janeiro,RJ
243ee97e01766bf68c3e30f0fe572490,2c613e1daa937ba2dda45140c410f48f,13221,varzea paulista,SP
e048275f9fddd7f0c183cc921274bc62,3b76c91308d1f2acacc85fd88fcad038,7022,guarulhos,SP
01b2ab1c903b4ecd0442a3ce48d89caa,b20060de6cb6e49f4fbcf32a9effb25b,7272,guarulhos,SP
d3a1c4e76fdb0eb4754a16e174d77f3a,582413ee5c9cf48218666c6fd967a221,90470,porto alegre,RS
b9b331b5ed770e7b3ecf0009268983a4,ed1cf279de5fe5f5c1aaf703cfdf3ce0,18285,cesario lange,SP
bb8550dd2865e7d008d7a77ced99769c,16ea24232dc37a31c097d5f55edf17cc,15040,sao jose do rio preto,SP
6f92b4743d86893a143f00c26ed3ad3b,57ab82e6903e4b2b6dfb2664186a7997,6419,barueri,SP
ad33089f3dc319f48cc1877a5d4f8a48,df924fa71a293b65069016d31cd28a2e,99714,erechim,RS
80f16375ce928674fe11f2e5130208e1,3e45a109987cde39a119cd1a7eade7ea,49930,cedro de sao joao,SE
2b1b46ed74054a19c6b1751c0284c1cf,f91a0235d18984973f88cdf07a23330c,21765,rio de janeiro,RJ
fe6d048ccd0634843d6136952f04c038,fb8b818c46431e02ea475e0324b9c23a,72322,brasilia,DF
f77941001d3f0ca5fa211d79882c0cd1,ccdcec2d42b0084ff8ad8fd5aee79316,6310,carapicuiba,SP
79545b43c39d43c0535fdf3c2a982e55,7dad8fac5907c97cce8b740ce67f178b,36227,piedade do rio grande,MG
9ba20212326011c0a71ef26b476a19f7,ce673045c4daded52134073c2e661fb1,6474,barueri,SP
95c1dc49c01816d23f08c0aa2a89f85b,906e0be5fd32d577a0318dcb17eabbd5,16700,guararapes,SP
746704bb5f6ca629195b6a5195014c50,adc242e8e42f58c3793a152813b35d23,21031,rio de janeiro,RJ
101c8d91278c4de9001566d27033f673,ee2bb06c1d3f368e92084edefb7e4b57,1407,sao paulo,SP
7c94da97db6fe83e123f80baab533a97,aa811dd4c5b1ca28de6db905ec51ad5e,82030,curitiba,PR
45df6242306cd509d9ed9ca4a3209fdb,52745cc704843c99d35a08796b3b0007,18209,itapetininga,SP
74dbd4c0c3f97452f1fa68bfe07b2485,a6574ee7605980aed495e22dc1a6abfd,59507,alto do rodrigues,RN
be00488d26c4fe225097e1756a6a663e,4c3df9d024f343ebc2fdc432ac0f7386,14701,bebedouro,SP
6f2a9c58f3b6c3f558f59cefc2db5eb1,b307d4a1272c57f08f47bf4b7638b049,15840,itajobi,SP
7373e5b05a470e1485897bca95695256,dd08fc5488e37c01852144fd0e8bbe41,12241,sao jose dos campos,SP
28d96ae4cad002111e2ff13d60458c86,25ec47585ccea752254b5a57a0cf41d6,84350,ortigueira,PR
ad5f23d9b1bace5cd40bb06d67f0f58f,1c989fec2674afd38218559043392974,47810,barreiras,BA
68f0712983fb37ab0fcd7723ae3738fe,3bff2624bada7f8ee10aee79a507a9ca,8616,suzano,SP
aa664b5b74721f18d25d5c15b68b5093,cb25b0f5b7cdb5343e739964365688f4,48565,sitio do quinto,BA
9e682deddb164563d50532ebab34306c,f59d12a1dc4d761dc9f5ad63f904e222,22790,rio de janeiro,RJ
284f683869caa2ae4fcbdee78c971871,ebd599a8163e7b1a584c6507947655b2,96170,sao lourenco do sul,RS
422b9136bcee509400f7e79feeb2df3c,51378a8908cdc12c6545fdf842383c97,2046,sao paulo,SP
67bf978c2017afdd83d5787655b02d94,bce6d76e9cc90c466ba8a3d94cc42e4f,60763,fortaleza,CE
2ebb8dabaacb630827b8b823a0959ee9,90efe6a757d124849b6a0bf28bcea850,3213,sao paulo,SP
e3cce53d395f9c39230a95b77cee5595,9d7afc91cde0d8fcc392a26d8a343aad,30666,belo horizonte,MG
8eab8f9b3c744b76b65f7a2c0c8f2d6c,e4000306cf2f63714e6bb70dd20a6592,74595,goiania,GO
be89c1031df2d31cf565eac6c699bf64,9070542e9f555b696dbaf24eb656fc4e,89063,blumenau,SC
b6f4ab34c080a9fdfb070a6630cd65d9,12fd59aada4c4cbd526e551995410993,4379,sao paulo,SP
48b2b8eb61d2ae8ff26cc726f4a48894,fb04537252647002e3fc677c818812b1,81130,curitiba,PR
eb7276a4ee7dd4449adcde6da478121a,edc9873039c3986b086a6fa6953bcf27,65265,mirinzal,MA
12ae89712aa5a178c22147486d3cd310,3b9e2937de55d40ff1f7539bee704b40,20720,rio de janeiro,RJ
34a277f1b600dd8f5e95468cb8a10ce9,ff7014eeb94589da99e822e2618090fa,74370,goiania,GO
df939eb2e1f58a07066431a50bb9bf55,8d8c91f2c4344c8f57793e8e210d73bf,70670,brasilia,DF
6dc8989e7dd66019f9c1f24a61b092fe,bc0264bc0c4bb6620a60f9424092b552,13411,piracicaba,SP
b15c0c3759725fa232822a4ac78f5f6e,3b50390d33348a4d5701045d0cfe687a,11075,santos,SP
cebb25bccadd1098bb5f90c345cf3125,e68790871f64ddcc3e7f47040727a0f0,13215,jundiai,SP
dc29649b0a10811a1a7e96a23c537999,84d33b66fe100b491fa20d4ff2887849,3638,sao paulo,SP
8e64729fe31042626548bb4844a9b1a9,c9c5982911c477da2947beeac60ccfd5,2537,sao paulo,SP
4e9d59e227be06f1e74cc4953cb35c1b,c514ffe529580228b5eac37e03c1c897,36272,alfredo vasconcelos,MG
9e9e461189e83078ae06674afdd94eb5,a518c60e2e7f3a2820b4ef5cf5107189,8040,sao paulo,SP
e223fcf0283b5860d6ddb1d6a6a58d80,36b84fe3ccce72dce0d08b9388fdc6e6,72318,brasilia,DF
ab2ad178fdd3930c37f3e12ea2a3495c,b315861215eb4ceec45d0c299e7b004e,9120,santo andre,SP
a8f5a28154b64dab69d0a0ada4d223ff,6716a47d23270d65d123d9d148899102,13040,campinas,SP
b72f83ceb50b170acce9cf406fde5f00,ad6b83aaec330b0f3d70d15875e07175,23540,rio de janeiro,RJ
8054f5d9f52b925f4e23a53ed959010e,173cafb1d2515406269c57e914fe2fbf,3268,sao paulo,SP
b7d67bc07c5cf3009890399f81416a9a,303ba11fa5d79bf6bbb41582f3dde9f2,3928,sao paulo,SP
39516e62a628430ac4b0f96a8df20dad,a20a396493d66fbde2790f5e995ff20d,3152,sao paulo,SP
0b34456a261dcc179512d6652e8cb276,e9dc392ca45bbd1c3faf921ccd7ebbd1,74180,goiania,GO
1869021f36753921537debb6357c18be,eada36d54431c3fea3af17933c7db143,4316,sao paulo,SP
90abf5b0ac7c7b7bb763da066ca7e60b,e048d4f04bde3e12f337cf38d680345d,79950,navirai,MS
6e1cc706f1e28392811d300080f12b31,63ec7aee579f48f776b3fefa90d0a4d9,9750,sao bernardo do campo,SP
194db5a5d58e5c923d6c2ef8c41e1234,8867d0789d37cb74fd4ca9333f5e3750,12412,pindamonhangaba,SP
b983b6c8c77dac754125a7e55555c05a,ceea9a728afd9cf6ba6a14fb6c4e828a,6454,barueri,SP
f587020fb390d4db881c59e50b0ef9e9,e2af42f42a86805055a8e71af58ee71e,35400,ouro preto,MG
c2b7ffaec7595810b1c1f71e75081c39,b30bedf72f26c865890fd833ff44a96c,88570,sao jose do cerrito,SC
7d9e3a7dceb52c6d24be927cedba83de,d5ae9bbe6b9aa004ef94fe47170b3f76,88338,balneario camboriu,SC
4139b916aeaacb9ac5133afdffe2fdc4,db3943e6f7e57135751b8cb9219b1a6e,85560,chopinzinho,PR
8e37355e9bb38531c7c64f24c9134fbb,121b5a0ae9d09a2ca5e8090fd2a00a58,27130,barra do pirai,RJ
028ef41231e80887d8be309e5a28aaf2,e481334d0c868076c77de19c4b23cb5b,7192,guarulhos,SP
d4582b5fbe15b045dda9e2e12154913b,4bfd9e0dd7033def0bf1377172efb8fa,13419,piracicaba,SP
251a9c289f548b851f2764ea57f0ea59,6c69905245a109e523848de29386e0ff,38610,unai,MG
56ef7b991567c06caa6eb5f470716ee3,fc4f552426fd20dd5e94b2cc88d2214d,28950,armacao dos buzios,RJ
fbc1bec47970c387d5f4962d518dd268,e03a1bf47d42257f8e8e5e8775696622,6900,embu-guacu,SP
f6c383cc79b182ce1550bc57504941c3,59b5158dcd4ab8fce908aba30ea36cc9,2919,sao paulo,SP
782a99fb3433351a685f44522050331d,c1b7893ed0fb6777c4c10e5a20f11df3,15092,sao jose do rio preto,SP
4c97445f829b977ab55cd095af2876c7,5674ba4c78cc9a00b85be9af1f954e3b,16800,mirandopolis,SP
aea3aff1832af58932ad32617b3333fa,5e2ff86f0ffe206bc6d9cc4776051915,3945,sao paulo,SP
cb31d6327bbe3415b3f316ca925e8003,d4979ed35f8cab5fca076a3eb73cbe4f,3084,sao paulo,SP
